event_id,user_id,session_id,event_timestamp,event_type,product_id,variant
31137,U12845,S1017,2026-05-18 14:19:48,product_view,P84,B
31138,U777,S2067,2026-05-21 10:04:38,product_view,P189,B
31139,U15535,S1354,2026-05-19 06:05:00,product_view,P24,A
31140,U24814,S1170,2026-05-19 17:21:19,product_view,P116,A
31141,U22309,S3195,2026-05-23 18:44:59,product_view,P92,A
31142,U11502,S4811,2026-05-23 08:55:15,product_view,P27,B
31143,U22606,S2235,2026-05-19 05:44:59,product_view,P2,B
31144,U7626,S1262,2026-05-22 09:53:56,product_view,P55,A
31145,U7832,S3689,2026-05-22 20:38:47,product_view,P40,B
31146,U12806,S1053,2026-05-19 05:57:49,product_view,P163,A
31147,U22213,S2857,2026-05-23 15:36:30,product_view,P115,A
31148,U8324,S2466,2026-05-21 09:31:44,product_view,P10,B
31149,U2188,S2220,2026-05-18 14:33:11,product_view,P199,B
31150,U20587,S4518,2026-05-20 22:42:12,product_view,P102,A
31151,U12979,S3180,2026-05-20 01:20:16,product_view,P48,B
31152,U21875,S2874,2026-05-20 01:25:22,product_view,P115,B
31153,U21417,S4407,2026-05-21 22:04:08,product_view,P37,B
31154,U24645,S931,2026-05-20 04:46:10,product_view,P132,A
31155,U23409,S3677,2026-05-23 07:41:58,product_view,P46,B
31156,U13169,S2376,2026-05-22 17:49:12,product_view,P101,B
31157,U22297,S3564,2026-05-23 03:24:08,product_view,P155,A
31158,U21003,S1135,2026-05-20 16:26:36,product_view,P19,A
31159,U11412,S167,2026-05-24 01:23:51,product_view,P191,A
31160,U15583,S1660,2026-05-21 03:46:50,product_view,P195,B
31161,U1826,S2398,2026-05-21 08:27:26,product_view,P47,B
31162,U12097,S26,2026-05-21 18:05:01,product_view,P197,A
31163,U11206,S3643,2026-05-22 10:07:30,product_view,P168,A
31164,U14439,S2320,2026-05-18 20:03:36,product_view,P3,B
31165,U125,S3187,2026-05-23 01:31:13,product_view,P97,A
31166,U19435,S2799,2026-05-19 14:23:28,product_view,P23,B
31167,U5135,S201,2026-05-22 15:04:07,product_view,P61,A
31168,U6575,S370,2026-05-20 12:18:43,product_view,P43,A
31169,U21720,S2841,2026-05-22 15:08:56,product_view,P150,A
31170,U352,S1873,2026-05-21 01:47:35,product_view,P62,B
31171,U15626,S2663,2026-05-21 23:05:57,product_view,P83,A
31172,U20277,S686,2026-05-21 20:47:23,product_view,P4,A
31173,U2135,S1030,2026-05-22 12:36:24,product_view,P87,B
31174,U12432,S3581,2026-05-19 06:11:56,product_view,P147,A
31175,U517,S4319,2026-05-19 05:42:27,product_view,P72,B
31176,U3355,S927,2026-05-24 08:43:32,product_view,P180,B
31177,U3520,S4116,2026-05-23 05:42:15,product_view,P138,B
31178,U13596,S4716,2026-05-19 01:44:49,product_view,P170,B
31179,U16961,S1802,2026-05-24 06:43:26,product_view,P110,B
31180,U1211,S2134,2026-05-20 12:16:39,product_view,P194,B
31181,U24259,S4697,2026-05-23 05:46:58,product_view,P148,A
31182,U21482,S1745,2026-05-18 18:07:48,product_view,P90,A
31183,U18352,S1389,2026-05-18 21:57:29,product_view,P92,A
31184,U9952,S2179,2026-05-23 16:03:08,product_view,P124,A
31185,U14708,S1940,2026-05-18 21:17:46,product_view,P85,B
31186,U4901,S4465,2026-05-18 23:34:59,product_view,P157,A
31187,U16324,S2713,2026-05-20 23:30:47,product_view,P138,B
31188,U4240,S4481,2026-05-20 09:14:29,product_view,P165,A
31189,U24814,S1170,2026-05-23 08:57:57,product_view,P128,B
31190,U5987,S1091,2026-05-19 23:41:42,product_view,P27,A
31191,U219,S2519,2026-05-22 20:45:51,product_view,P27,A
31192,U14545,S3588,2026-05-21 15:48:41,product_view,P17,B
31193,U19958,S4107,2026-05-23 06:24:32,product_view,P194,A
31194,U13612,S4779,2026-05-18 20:40:23,product_view,P72,A
31195,U17983,S983,2026-05-23 00:04:02,product_view,P44,A
31196,U10001,S1885,2026-05-23 07:08:14,product_view,P62,A
31197,U17815,S2718,2026-05-21 01:27:06,product_view,P49,B
31198,U19460,S1516,2026-05-20 07:19:33,product_view,P173,B
31199,U21111,S3929,2026-05-21 08:10:25,product_view,P17,A
31200,U15547,S1065,2026-05-20 17:44:34,product_view,P144,B
31201,U535,S3875,2026-05-21 15:46:30,product_view,P98,B
31202,U19789,S2745,2026-05-23 02:06:55,product_view,P101,B
31203,U6099,S4874,2026-05-20 06:22:50,product_view,P84,B
31204,U4746,S1893,2026-05-23 23:38:41,product_view,P191,A
31205,U17722,S3520,2026-05-19 10:46:05,product_view,P24,A
31206,U22689,S485,2026-05-20 11:08:01,product_view,P145,A
31207,U15520,S3775,2026-05-22 20:58:16,product_view,P181,B
31208,U19460,S1516,2026-05-22 21:22:08,product_view,P6,A
31209,U13102,S1417,2026-05-21 14:24:32,product_view,P74,B
31210,U8527,S1585,2026-05-24 03:23:36,product_view,P132,A
31211,U14430,S3254,2026-05-18 17:15:46,product_view,P171,A
31212,U15235,S4598,2026-05-18 19:23:06,product_view,P46,A
31213,U8730,S1400,2026-05-21 13:15:37,product_view,P189,A
31214,U6234,S4088,2026-05-21 01:55:51,product_view,P115,B
31215,U18074,S3605,2026-05-23 16:45:35,product_view,P36,B
31216,U233,S2617,2026-05-23 21:03:13,product_view,P2,A
31217,U5041,S2268,2026-05-19 02:20:04,product_view,P95,B
31218,U17234,S860,2026-05-23 08:02:31,product_view,P165,A
31219,U20516,S4345,2026-05-18 16:10:46,product_view,P24,B
31220,U9349,S4314,2026-05-18 12:58:53,product_view,P1,B
31221,U13274,S2102,2026-05-23 17:37:25,product_view,P104,A
31222,U17794,S3416,2026-05-20 08:19:26,product_view,P189,A
31223,U17443,S1105,2026-05-20 04:57:16,product_view,P193,A
31224,U7745,S2786,2026-05-24 02:47:37,product_view,P22,A
31225,U9882,S4294,2026-05-24 08:59:36,product_view,P152,A
31226,U12275,S1212,2026-05-21 18:06:11,product_view,P80,B
31227,U21724,S4012,2026-05-21 00:12:29,product_view,P31,B
31228,U24661,S1402,2026-05-19 14:01:00,product_view,P46,B
31229,U1548,S449,2026-05-21 12:55:08,product_view,P71,B
31230,U3495,S1846,2026-05-20 09:13:05,product_view,P83,B
31231,U13771,S2432,2026-05-21 09:11:24,product_view,P197,A
31232,U17742,S3314,2026-05-19 16:50:06,product_view,P107,B
31233,U1917,S4036,2026-05-20 14:19:30,product_view,P179,A
31234,U4453,S3544,2026-05-24 07:21:11,product_view,P48,B
31235,U8388,S1062,2026-05-19 03:04:28,product_view,P15,A
31236,U7455,S4032,2026-05-24 03:22:34,product_view,P14,B
31237,U15288,S3204,2026-05-22 06:02:50,product_view,P145,B
31238,U4900,S4673,2026-05-19 08:41:50,product_view,P140,A
31239,U24215,S1295,2026-05-21 06:40:34,product_view,P28,A
31240,U9670,S3589,2026-05-24 05:55:53,product_view,P12,A
31241,U17147,S3444,2026-05-23 18:26:20,product_view,P29,A
31242,U1565,S1579,2026-05-18 22:33:38,product_view,P144,A
31243,U19211,S4735,2026-05-19 03:50:06,product_view,P109,B
31244,U22317,S2959,2026-05-18 16:34:00,product_view,P138,A
31245,U22605,S1930,2026-05-23 10:45:18,product_view,P55,A
31246,U2800,S3325,2026-05-24 05:29:39,product_view,P108,A
31247,U219,S2519,2026-05-20 01:18:30,product_view,P20,A
31248,U21195,S2995,2026-05-23 19:17:16,product_view,P84,B
31249,U18996,S2202,2026-05-20 10:00:28,product_view,P71,A
31250,U13668,S3430,2026-05-23 21:35:27,product_view,P105,A
31251,U6295,S1702,2026-05-21 00:23:21,product_view,P48,A
31252,U13648,S4860,2026-05-23 14:34:03,product_view,P111,B
31253,U14446,S3919,2026-05-22 23:48:11,product_view,P93,A
31254,U10216,S4381,2026-05-19 05:15:36,product_view,P91,B
31255,U11336,S2603,2026-05-21 13:38:54,product_view,P129,B
31256,U4049,S1485,2026-05-20 23:02:01,product_view,P13,B
31257,U9898,S3986,2026-05-22 23:56:20,product_view,P190,B
31258,U16464,S2590,2026-05-22 00:32:35,product_view,P129,B
31259,U11484,S2887,2026-05-20 15:50:33,product_view,P174,A
31260,U20084,S2198,2026-05-21 13:59:16,product_view,P127,B
31261,U18191,S3083,2026-05-23 05:48:46,product_view,P189,B
31262,U19734,S4429,2026-05-23 06:48:47,product_view,P91,A
31263,U5450,S2974,2026-05-20 02:48:13,product_view,P141,B
31264,U12558,S463,2026-05-23 19:55:02,product_view,P90,B
31265,U23745,S3031,2026-05-19 18:13:07,product_view,P19,A
31266,U13596,S4716,2026-05-20 03:39:16,product_view,P196,A
31267,U9189,S2193,2026-05-22 06:51:25,product_view,P107,A
31268,U13289,S4096,2026-05-20 02:58:43,product_view,P46,B
31269,U13163,S2651,2026-05-24 10:50:37,product_view,P87,A
31270,U16203,S285,2026-05-20 13:41:07,product_view,P40,B
31271,U3136,S2973,2026-05-20 10:09:22,product_view,P123,B
31272,U2095,S2091,2026-05-21 05:22:54,product_view,P21,A
31273,U1699,S4320,2026-05-24 06:04:48,product_view,P194,B
31274,U24694,S4207,2026-05-21 16:54:39,product_view,P94,B
31275,U2074,S4352,2026-05-20 07:44:10,product_view,P25,A
31276,U8046,S1067,2026-05-19 19:16:23,product_view,P193,B
31277,U15858,S997,2026-05-18 13:13:44,product_view,P155,A
31278,U6506,S4844,2026-05-23 18:16:40,product_view,P102,A
31279,U12617,S2583,2026-05-18 21:40:36,product_view,P163,B
31280,U5641,S3037,2026-05-20 12:30:18,product_view,P80,B
31281,U289,S407,2026-05-21 01:26:09,product_view,P24,B
31282,U2277,S2251,2026-05-20 04:58:56,product_view,P160,A
31283,U24273,S965,2026-05-21 23:57:54,product_view,P107,A
31284,U7771,S1317,2026-05-22 00:38:33,product_view,P154,A
31285,U7488,S3392,2026-05-22 23:27:40,product_view,P54,A
31286,U15048,S4931,2026-05-20 23:00:37,product_view,P136,A
31287,U8596,S304,2026-05-22 02:04:11,product_view,P167,A
31288,U24997,S3482,2026-05-22 18:52:51,product_view,P76,A
31289,U18476,S3227,2026-05-18 23:19:34,product_view,P115,A
31290,U20965,S1440,2026-05-20 07:24:00,product_view,P70,A
31291,U14065,S2170,2026-05-23 08:19:54,product_view,P13,A
31292,U16769,S2844,2026-05-23 02:17:15,product_view,P173,B
31293,U13797,S2816,2026-05-21 02:58:55,product_view,P144,B
31294,U10229,S4264,2026-05-20 07:51:07,product_view,P66,A
31295,U18554,S1027,2026-05-23 12:41:33,product_view,P106,B
31296,U20666,S401,2026-05-20 09:43:47,product_view,P90,B
31297,U4037,S3199,2026-05-19 13:15:47,product_view,P7,B
31298,U14310,S1247,2026-05-21 00:50:23,product_view,P103,A
31299,U5395,S2592,2026-05-20 16:57:29,product_view,P177,B
31300,U1100,S2849,2026-05-19 20:49:30,product_view,P162,A
31301,U11961,S692,2026-05-23 10:57:59,product_view,P48,B
31302,U4676,S1871,2026-05-24 06:41:36,product_view,P69,B
31303,U23302,S3473,2026-05-22 21:59:30,product_view,P195,A
31304,U4405,S4492,2026-05-20 23:55:49,product_view,P54,B
31305,U13621,S2234,2026-05-19 11:00:47,product_view,P113,A
31306,U14748,S4603,2026-05-21 18:03:01,product_view,P153,B
31307,U20008,S3933,2026-05-21 13:47:47,product_view,P42,A
31308,U3515,S1755,2026-05-23 11:23:11,product_view,P115,A
31309,U3597,S950,2026-05-20 09:32:10,product_view,P15,B
31310,U13385,S1444,2026-05-19 15:00:08,product_view,P56,B
31311,U6989,S2383,2026-05-23 19:16:46,product_view,P97,B
31312,U23378,S116,2026-05-20 23:27:36,product_view,P93,B
31313,U15647,S1003,2026-05-19 08:08:32,product_view,P154,A
31314,U7259,S858,2026-05-24 08:26:05,product_view,P199,B
31315,U20099,S4825,2026-05-23 12:49:08,product_view,P108,B
31316,U23872,S4007,2026-05-23 16:29:11,product_view,P19,A
31317,U13771,S2432,2026-05-23 03:50:04,product_view,P152,A
31318,U10445,S2761,2026-05-19 21:19:18,product_view,P37,B
31319,U19577,S2697,2026-05-22 12:15:32,product_view,P77,A
31320,U11897,S2514,2026-05-20 23:35:57,product_view,P160,B
31321,U10933,S4686,2026-05-21 14:38:38,product_view,P134,A
31322,U23666,S4240,2026-05-24 02:41:00,product_view,P80,B
31323,U3515,S4232,2026-05-24 01:03:22,product_view,P140,A
31324,U10829,S3765,2026-05-23 22:12:13,product_view,P50,A
31325,U23188,S1879,2026-05-21 04:23:58,product_view,P106,B
31326,U22576,S3910,2026-05-22 10:43:36,product_view,P132,B
31327,U18408,S4777,2026-05-21 02:10:07,product_view,P28,A
31328,U13977,S2531,2026-05-20 21:33:01,product_view,P147,B
31329,U20786,S501,2026-05-19 01:01:59,product_view,P16,A
31330,U8664,S3261,2026-05-19 19:05:49,product_view,P184,B
31331,U20756,S2937,2026-05-20 00:49:25,product_view,P175,A
31332,U7200,S3489,2026-05-19 01:49:56,product_view,P127,A
31333,U20296,S4793,2026-05-23 11:12:17,product_view,P154,B
31334,U20726,S2049,2026-05-21 03:55:02,product_view,P128,A
31335,U16794,S1372,2026-05-20 14:34:16,product_view,P87,A
31336,U16549,S4156,2026-05-21 18:36:17,product_view,P120,B
31337,U21854,S267,2026-05-24 02:41:11,product_view,P83,B
31338,U23507,S3939,2026-05-22 19:12:10,product_view,P41,B
31339,U6685,S2955,2026-05-22 13:58:56,product_view,P94,B
31340,U18767,S3717,2026-05-23 18:39:30,product_view,P11,B
31341,U19380,S2972,2026-05-20 11:11:15,product_view,P122,B
31342,U4519,S3694,2026-05-19 13:44:49,product_view,P87,A
31343,U12778,S1603,2026-05-19 18:21:02,product_view,P5,A
31344,U23933,S1351,2026-05-21 02:05:08,product_view,P102,B
31345,U3909,S3238,2026-05-20 14:14:29,product_view,P51,A
31346,U519,S1005,2026-05-24 07:46:51,product_view,P93,B
31347,U24215,S1295,2026-05-22 02:40:00,product_view,P5,B
31348,U7882,S4739,2026-05-21 11:53:24,product_view,P39,A
31349,U9975,S2855,2026-05-21 07:42:28,product_view,P28,A
31350,U9304,S3714,2026-05-19 07:16:00,product_view,P172,B
31351,U17606,S702,2026-05-21 11:26:46,product_view,P101,A
31352,U2556,S4851,2026-05-21 11:40:24,product_view,P88,A
31353,U3556,S4483,2026-05-20 01:47:24,product_view,P88,B
31354,U11609,S2484,2026-05-23 13:46:12,product_view,P141,B
31355,U23213,S3391,2026-05-23 18:06:19,product_view,P37,B
31356,U7728,S2538,2026-05-22 04:25:03,product_view,P164,B
31357,U13876,S3828,2026-05-23 09:44:13,product_view,P39,B
31358,U14036,S4473,2026-05-22 10:09:35,product_view,P37,A
31359,U8769,S316,2026-05-19 18:25:51,product_view,P7,B
31360,U3912,S3401,2026-05-19 02:34:02,product_view,P13,A
31361,U1076,S3743,2026-05-20 01:16:32,product_view,P161,A
31362,U22988,S4274,2026-05-23 03:57:01,product_view,P98,B
31363,U3822,S255,2026-05-24 03:37:52,product_view,P79,A
31364,U17486,S1704,2026-05-22 19:33:41,product_view,P30,A
31365,U21301,S27,2026-05-21 15:43:30,product_view,P65,B
31366,U9221,S1024,2026-05-19 20:43:29,product_view,P38,B
31367,U3970,S2960,2026-05-21 03:42:32,product_view,P90,A
31368,U4125,S4480,2026-05-19 01:29:11,product_view,P101,A
31369,U4475,S1118,2026-05-19 07:40:13,product_view,P49,B
31370,U11379,S2901,2026-05-19 16:14:38,product_view,P83,A
31371,U4706,S195,2026-05-18 11:23:27,product_view,P80,B
31372,U20937,S1828,2026-05-21 09:57:07,product_view,P130,B
31373,U12318,S4910,2026-05-19 07:19:10,product_view,P179,A
31374,U10822,S3190,2026-05-23 18:30:01,product_view,P39,A
31375,U13418,S1452,2026-05-20 23:02:52,product_view,P144,A
31376,U7,S1352,2026-05-19 01:44:00,product_view,P60,A
31377,U24975,S4440,2026-05-22 16:16:21,product_view,P24,A
31378,U16623,S2297,2026-05-23 13:34:07,product_view,P191,A
31379,U14177,S3161,2026-05-22 20:54:28,product_view,P72,B
31380,U20967,S4394,2026-05-22 07:19:16,product_view,P90,B
31381,U19477,S400,2026-05-20 05:27:21,product_view,P130,A
31382,U10149,S1287,2026-05-18 19:08:35,product_view,P152,A
31383,U17103,S654,2026-05-23 10:41:01,product_view,P59,B
31384,U22853,S3212,2026-05-20 17:30:59,product_view,P18,B
31385,U8769,S316,2026-05-19 20:27:29,product_view,P199,B
31386,U4692,S3110,2026-05-21 02:23:10,product_view,P47,B
31387,U2252,S4222,2026-05-23 19:02:17,product_view,P179,A
31388,U5446,S4161,2026-05-22 02:53:10,product_view,P47,B
31389,U11675,S1092,2026-05-19 05:35:23,product_view,P150,A
31390,U3800,S2126,2026-05-24 02:48:10,product_view,P57,A
31391,U16927,S2210,2026-05-19 07:33:34,product_view,P108,B
31392,U23145,S2598,2026-05-21 20:16:12,product_view,P113,B
31393,U8326,S2477,2026-05-21 13:54:55,product_view,P152,A
31394,U1089,S2204,2026-05-21 23:22:34,product_view,P189,A
31395,U13434,S658,2026-05-21 20:14:38,product_view,P76,B
31396,U16349,S1443,2026-05-21 04:46:43,product_view,P159,B
31397,U8415,S4163,2026-05-22 06:52:45,product_view,P27,A
31398,U15489,S151,2026-05-22 05:44:29,product_view,P196,A
31399,U10237,S2504,2026-05-19 18:05:45,product_view,P30,B
31400,U23302,S3473,2026-05-18 20:59:26,product_view,P134,B
31401,U23113,S4602,2026-05-20 23:16:08,product_view,P11,B
31402,U15895,S4648,2026-05-24 10:39:45,product_view,P125,A
31403,U15118,S2821,2026-05-20 12:03:07,product_view,P100,A
31404,U24215,S1295,2026-05-22 19:20:52,product_view,P67,B
31405,U1871,S2047,2026-05-24 00:55:04,product_view,P155,B
31406,U11599,S4943,2026-05-22 09:03:09,product_view,P79,B
31407,U6017,S4452,2026-05-21 23:24:29,product_view,P88,B
31408,U11631,S714,2026-05-22 00:20:31,product_view,P45,A
31409,U22558,S4399,2026-05-23 18:45:44,product_view,P177,B
31410,U2164,S1185,2026-05-23 04:05:06,product_view,P134,A
31411,U23292,S4906,2026-05-19 14:51:07,product_view,P65,A
31412,U4606,S661,2026-05-22 21:13:03,product_view,P52,B
31413,U23896,S3806,2026-05-23 02:05:43,product_view,P145,A
31414,U1502,S1837,2026-05-22 01:16:32,product_view,P23,B
31415,U122,S3488,2026-05-19 05:57:13,product_view,P198,B
31416,U14188,S4509,2026-05-18 13:44:25,product_view,P23,A
31417,U17093,S4881,2026-05-20 05:10:11,product_view,P116,B
31418,U12979,S3180,2026-05-22 01:08:11,product_view,P121,A
31419,U7357,S4006,2026-05-20 17:03:15,product_view,P147,B
31420,U4265,S3854,2026-05-19 15:10:17,product_view,P31,A
31421,U4933,S1910,2026-05-18 13:26:41,product_view,P59,B
31422,U23485,S3893,2026-05-20 03:36:52,product_view,P74,B
31423,U15197,S2183,2026-05-20 16:53:10,product_view,P125,B
31424,U1621,S203,2026-05-22 20:17:07,product_view,P185,A
31425,U23016,S1562,2026-05-18 14:28:35,product_view,P182,A
31426,U5708,S4651,2026-05-21 03:54:21,product_view,P144,A
31427,U122,S3488,2026-05-21 20:31:05,product_view,P156,A
31428,U14553,S4476,2026-05-23 07:57:11,product_view,P26,A
31429,U22112,S153,2026-05-19 02:41:59,product_view,P148,A
31430,U3753,S1959,2026-05-22 05:47:22,product_view,P91,A
31431,U9744,S2344,2026-05-20 14:23:01,product_view,P82,A
31432,U19378,S3688,2026-05-24 00:21:38,product_view,P24,B
31433,U5018,S283,2026-05-20 01:33:24,product_view,P17,A
31434,U9233,S2785,2026-05-21 00:25:40,product_view,P67,A
31435,U1470,S2023,2026-05-18 14:59:12,product_view,P77,A
31436,U20430,S40,2026-05-22 06:15:19,product_view,P123,A
31437,U201,S1419,2026-05-20 07:07:57,product_view,P181,A
31438,U14708,S288,2026-05-24 08:43:19,product_view,P184,B
31439,U21028,S2218,2026-05-22 03:09:42,product_view,P11,B
31440,U12019,S3185,2026-05-23 09:54:04,product_view,P68,A
31441,U6049,S4510,2026-05-21 13:28:25,product_view,P19,B
31442,U18918,S3718,2026-05-24 01:57:18,product_view,P188,B
31443,U17683,S3042,2026-05-21 16:05:20,product_view,P177,A
31444,U21844,S641,2026-05-24 08:40:17,product_view,P49,A
31445,U15857,S524,2026-05-19 03:02:01,product_view,P172,A
31446,U21667,S412,2026-05-19 07:09:36,product_view,P110,B
31447,U5355,S1184,2026-05-19 21:23:25,product_view,P100,B
31448,U8407,S4119,2026-05-18 12:01:28,product_view,P68,A
31449,U18044,S3711,2026-05-23 11:02:50,product_view,P187,A
31450,U21194,S1199,2026-05-24 06:03:58,product_view,P48,A
31451,U14023,S897,2026-05-18 17:22:19,product_view,P122,B
31452,U15995,S3451,2026-05-19 11:34:20,product_view,P188,A
31453,U15177,S4638,2026-05-19 10:51:30,product_view,P4,A
31454,U15887,S1956,2026-05-21 22:01:13,product_view,P196,A
31455,U6306,S1235,2026-05-19 02:30:47,product_view,P187,A
31456,U2481,S2087,2026-05-23 15:51:53,product_view,P138,B
31457,U12510,S4286,2026-05-22 12:38:17,product_view,P190,A
31458,U23330,S2309,2026-05-18 17:44:34,product_view,P116,B
31459,U19682,S1321,2026-05-19 20:04:27,product_view,P152,A
31460,U12689,S368,2026-05-23 13:33:21,product_view,P26,B
31461,U5916,S971,2026-05-22 17:05:21,product_view,P37,A
31462,U13584,S1343,2026-05-24 01:48:10,product_view,P112,A
31463,U22912,S2174,2026-05-19 01:06:06,product_view,P168,A
31464,U6316,S439,2026-05-23 06:19:57,product_view,P34,A
31465,U14773,S367,2026-05-23 19:18:34,product_view,P111,B
31466,U13351,S558,2026-05-20 21:17:15,product_view,P166,A
31467,U4961,S136,2026-05-20 10:36:03,product_view,P152,B
31468,U20248,S964,2026-05-19 06:59:56,product_view,P14,B
31469,U18554,S1027,2026-05-18 11:27:19,product_view,P188,B
31470,U22620,S2428,2026-05-22 13:40:46,product_view,P36,B
31471,U24396,S1935,2026-05-18 17:57:28,product_view,P58,A
31472,U17002,S4794,2026-05-23 22:55:34,product_view,P153,A
31473,U12178,S4548,2026-05-20 21:29:52,product_view,P153,B
31474,U18691,S533,2026-05-24 01:49:15,product_view,P88,B
31475,U10949,S2911,2026-05-21 19:10:34,product_view,P149,B
31476,U20813,S4362,2026-05-23 21:42:15,product_view,P191,A
31477,U9303,S1393,2026-05-19 11:58:31,product_view,P184,A
31478,U17059,S834,2026-05-23 14:22:00,product_view,P90,A
31479,U16267,S109,2026-05-18 15:36:19,product_view,P172,A
31480,U2254,S2310,2026-05-20 16:52:57,product_view,P175,B
31481,U17525,S3243,2026-05-20 02:30:40,product_view,P65,A
31482,U6215,S1532,2026-05-24 03:40:55,product_view,P98,B
31483,U11687,S4652,2026-05-20 10:17:11,product_view,P189,B
31484,U16071,S379,2026-05-23 01:46:30,product_view,P150,B
31485,U17385,S2735,2026-05-20 11:31:16,product_view,P111,A
31486,U8185,S1538,2026-05-24 11:13:58,product_view,P148,B
31487,U9327,S239,2026-05-22 07:07:51,product_view,P81,B
31488,U19338,S2457,2026-05-22 15:55:45,product_view,P29,B
31489,U24182,S1969,2026-05-23 08:07:34,product_view,P126,A
31490,U6928,S2689,2026-05-24 06:34:00,product_view,P135,A
31491,U20777,S3011,2026-05-22 21:56:55,product_view,P142,A
31492,U18149,S1830,2026-05-22 15:12:38,product_view,P186,A
31493,U24559,S1269,2026-05-23 14:04:10,product_view,P65,B
31494,U16136,S57,2026-05-21 02:23:06,product_view,P86,B
31495,U20357,S432,2026-05-19 20:37:13,product_view,P74,A
31496,U15249,S1094,2026-05-23 06:29:02,product_view,P167,A
31497,U22792,S461,2026-05-20 14:44:22,product_view,P34,B
31498,U7022,S4174,2026-05-20 16:38:59,product_view,P200,B
31499,U2776,S3174,2026-05-19 10:13:49,product_view,P15,A
31500,U21863,S1131,2026-05-23 03:16:28,product_view,P9,B
31501,U1363,S2643,2026-05-19 21:41:54,product_view,P94,A
31502,U16938,S2862,2026-05-20 09:14:35,product_view,P93,A
31503,U15024,S4077,2026-05-21 10:31:02,product_view,P123,B
31504,U13789,S2880,2026-05-19 23:17:00,product_view,P92,A
31505,U7627,S3158,2026-05-18 13:15:04,product_view,P112,B
31506,U12997,S2094,2026-05-23 14:41:02,product_view,P175,B
31507,U6611,S3418,2026-05-19 13:36:07,product_view,P186,A
31508,U11680,S3414,2026-05-19 14:24:06,product_view,P35,B
31509,U11694,S2858,2026-05-21 17:50:26,product_view,P140,B
31510,U7626,S1262,2026-05-23 11:24:36,product_view,P132,A
31511,U5977,S1621,2026-05-22 20:22:41,product_view,P125,A
31512,U19561,S4396,2026-05-24 01:09:15,product_view,P5,A
31513,U18797,S1889,2026-05-18 11:53:14,product_view,P128,B
31514,U5355,S1184,2026-05-22 13:09:15,product_view,P78,A
31515,U8601,S224,2026-05-20 12:04:47,product_view,P185,A
31516,U17081,S2192,2026-05-18 12:44:52,product_view,P22,B
31517,U24655,S2586,2026-05-22 20:48:34,product_view,P193,A
31518,U15424,S345,2026-05-23 02:09:39,product_view,P194,B
31519,U22997,S4017,2026-05-19 08:59:59,product_view,P112,A
31520,U19410,S1844,2026-05-21 12:30:00,product_view,P29,B
31521,U7242,S3882,2026-05-19 02:23:00,product_view,P92,B
31522,U20049,S4146,2026-05-23 16:02:55,product_view,P76,A
31523,U14839,S1936,2026-05-19 12:54:38,product_view,P68,A
31524,U17335,S2075,2026-05-20 16:06:35,product_view,P109,B
31525,U3865,S2025,2026-05-20 13:02:19,product_view,P29,B
31526,U1622,S2495,2026-05-19 15:51:49,product_view,P162,A
31527,U13008,S4624,2026-05-23 07:00:33,product_view,P38,A
31528,U19324,S4456,2026-05-19 05:59:17,product_view,P120,A
31529,U449,S2939,2026-05-19 09:49:27,product_view,P14,A
31530,U22380,S1491,2026-05-19 05:05:14,product_view,P116,B
31531,U22928,S4559,2026-05-21 19:28:32,product_view,P75,A
31532,U8324,S2466,2026-05-23 10:23:13,product_view,P150,B
31533,U18191,S3083,2026-05-18 17:05:43,product_view,P21,B
31534,U8044,S2135,2026-05-22 22:00:39,product_view,P106,B
31535,U20646,S1478,2026-05-19 14:06:46,product_view,P163,A
31536,U24381,S2739,2026-05-24 04:08:27,product_view,P156,A
31537,U18779,S611,2026-05-22 14:35:30,product_view,P189,A
31538,U15645,S1867,2026-05-22 22:56:26,product_view,P40,B
31539,U11184,S2958,2026-05-22 01:13:10,product_view,P152,A
31540,U3445,S2571,2026-05-19 10:31:01,product_view,P95,B
31541,U16568,S1395,2026-05-21 02:35:23,product_view,P164,A
31542,U2940,S1658,2026-05-20 23:58:33,product_view,P86,A
31543,U20188,S1725,2026-05-19 00:59:27,product_view,P29,B
31544,U2915,S1712,2026-05-19 18:25:05,product_view,P157,A
31545,U8914,S2311,2026-05-20 08:13:18,product_view,P4,B
31546,U21737,S33,2026-05-22 02:26:48,product_view,P41,B
31547,U13602,S4246,2026-05-23 13:43:57,product_view,P38,A
31548,U1557,S3003,2026-05-20 04:15:21,product_view,P68,A
31549,U4165,S3961,2026-05-21 22:27:31,product_view,P185,A
31550,U20475,S2201,2026-05-19 16:12:45,product_view,P57,B
31551,U15660,S3013,2026-05-22 09:49:04,product_view,P166,B
31552,U1650,S1312,2026-05-22 22:59:02,product_view,P27,A
31553,U8726,S451,2026-05-23 20:01:49,product_view,P174,A
31554,U11839,S3087,2026-05-19 23:56:41,product_view,P149,B
31555,U1363,S2643,2026-05-18 12:08:30,product_view,P101,A
31556,U15652,S3373,2026-05-22 16:08:40,product_view,P191,A
31557,U21670,S2393,2026-05-23 16:51:49,product_view,P57,A
31558,U10008,S1750,2026-05-23 19:15:03,product_view,P185,A
31559,U665,S1066,2026-05-20 00:09:52,product_view,P67,A
31560,U20047,S2046,2026-05-20 09:00:33,product_view,P14,A
31561,U19989,S2051,2026-05-19 05:21:03,product_view,P60,A
